n  ,algo   ,time                  ,comparisons
46 ,hybrid ,0.05507469177246094   ,        201
47 ,insert ,0.2720355987548828    ,       1081
47 ,merge  ,0.06604194641113281   ,        203
47 ,hybrid ,0.05698204040527344   ,        207
48 ,insert ,0.2639293670654297    ,       1128
48 ,merge  ,0.06699562072753906   ,        207
48 ,hybrid ,0.05602836608886719   ,        213
49 ,insert ,0.2799034118652344    ,       1176
49 ,merge  ,0.06580352783203125   ,        213
49 ,hybrid ,0.05602836608886719   ,        219
 2 ,insert ,0.0007152557373046875 ,          1
 2 ,merge  ,0.0011920928955078125 ,          1
 2 ,hybrid ,0.00095367431640625   ,          1
 3 ,insert ,0.00095367431640625   ,          3
 3 ,merge  ,0.0021457672119140625 ,          2
 3 ,hybrid ,0.00095367431640625   ,          3
 4 ,insert ,0.0030994415283203125 ,          6
 4 ,merge  ,0.0026226043701171875 ,          5
 4 ,hybrid ,0.0021457672119140625 ,          6
 5 ,insert ,0.00476837158203125   ,         10
 5 ,merge  ,0.005245208740234375  ,          8
 5 ,hybrid ,0.003814697265625     ,          8
 6 ,insert ,0.00476837158203125   ,         15
 6 ,merge  ,0.005245208740234375  ,         10
 6 ,hybrid ,0.0040531158447265625 ,         11
 7 ,insert ,0.008344650268554688  ,         21
 7 ,merge  ,0.0057220458984375    ,         14
 7 ,hybrid ,0.0050067901611328125 ,         15
 8 ,insert ,0.007867813110351562  ,         28
 8 ,merge  ,0.008106231689453125  ,         16
 8 ,hybrid ,0.0050067901611328125 ,         18
 9 ,insert ,0.010967254638671875  ,         36
 9 ,merge  ,0.009298324584960938  ,         20
 9 ,hybrid ,0.0059604644775390625 ,         22
10 ,insert ,0.012874603271484375  ,         45
10 ,merge  ,0.010013580322265625  ,         24
10 ,hybrid ,0.008106231689453125  ,         25
11 ,insert ,0.015020370483398438  ,         55
11 ,merge  ,0.010967254638671875  ,         26
11 ,hybrid ,0.009059906005859375  ,         27
12 ,insert ,0.017881393432617188  ,         66
12 ,merge  ,0.011920928955078125  ,         30
12 ,hybrid ,0.010013580322265625  ,         31
13 ,insert ,0.019311904907226562  ,         78
13 ,merge  ,0.013828277587890625  ,         35
13 ,hybrid ,0.010967254638671875  ,         36
14 ,insert ,0.025033950805664062  ,         91
14 ,merge  ,0.014781951904296875  ,         40
14 ,hybrid ,0.013113021850585938  ,         43
15 ,insert ,0.026702880859375     ,        105
15 ,merge  ,0.01811981201171875   ,         43
15 ,hybrid ,0.012874603271484375  ,         47
16 ,insert ,0.030994415283203125  ,        120
16 ,merge  ,0.016927719116210938  ,         47
16 ,hybrid ,0.014066696166992188  ,         51
17 ,insert ,0.03504753112792969   ,        136
17 ,merge  ,0.019073486328125     ,         47
17 ,hybrid ,0.015974044799804688  ,         52
18 ,insert ,0.04220008850097656   ,        153
18 ,merge  ,0.02002716064453125   ,         53
18 ,hybrid ,0.015974044799804688  ,         56
19 ,insert ,0.047206878662109375  ,        171
19 ,merge  ,0.02193450927734375   ,         59
19 ,hybrid ,0.019073486328125     ,         60
20 ,insert ,0.05078315734863281   ,        190
20 ,merge  ,0.023126602172851562  ,         63
20 ,hybrid ,0.0209808349609375    ,         64
21 ,insert ,0.056743621826171875  ,        210
21 ,merge  ,0.024080276489257812  ,         68
21 ,hybrid ,0.02002716064453125   ,         70
22 ,insert ,0.05817413330078125   ,        231
22 ,merge  ,0.02574920654296875   ,         76
22 ,hybrid ,0.023126602172851562  ,         77
23 ,insert ,0.05698204040527344   ,        253
23 ,merge  ,0.027179718017578125  ,         72
23 ,hybrid ,0.0209808349609375    ,         76
24 ,insert ,0.0629425048828125    ,        276
24 ,merge  ,0.027894973754882812  ,         86
24 ,hybrid ,0.02288818359375      ,         88
25 ,insert ,0.06914138793945312   ,        300
25 ,merge  ,0.029802322387695312  ,         88
25 ,hybrid ,0.025987625122070312  ,         92
26 ,insert ,0.08296966552734375   ,        325
26 ,merge  ,0.029802322387695312  ,         89
26 ,hybrid ,0.025272369384765625  ,         93
27 ,insert ,0.09083747863769531   ,        351
27 ,merge  ,0.03218650817871094   ,         94
27 ,hybrid ,0.027894973754882812  ,        101
28 ,insert ,0.09703636169433594   ,        378
28 ,merge  ,0.031948089599609375  ,        101
28 ,hybrid ,0.026702880859375     ,        109
29 ,insert ,0.09512901306152344   ,        406
29 ,merge  ,0.035762786865234375  ,        108
29 ,hybrid ,0.030040740966796875  ,        115
30 ,insert ,0.1010894775390625    ,        435
30 ,merge  ,0.0362396240234375    ,        109
30 ,hybrid ,0.028848648071289062  ,        119
31 ,insert ,0.11992454528808594   ,        465
31 ,merge  ,0.03886222839355469   ,        116
31 ,hybrid ,0.03314018249511719   ,        127
32 ,insert ,0.11014938354492188   ,        496
32 ,merge  ,0.037670135498046875  ,        124
32 ,hybrid ,0.03409385681152344   ,        135
33 ,insert ,0.12111663818359375   ,        528
33 ,merge  ,0.041961669921875     ,        126
33 ,hybrid ,0.034809112548828125  ,        135
34 ,insert ,0.15091896057128906   ,        561
34 ,merge  ,0.04506111145019531   ,        127
34 ,hybrid ,0.03695487976074219   ,        135
35 ,insert ,0.1499652862548828    ,        595
35 ,merge  ,0.04673004150390625   ,        136
35 ,hybrid ,0.03719329833984375   ,        143
36 ,insert ,0.15211105346679688   ,        630
36 ,merge  ,0.04506111145019531   ,        148
36 ,hybrid ,0.03886222839355469   ,        155
37 ,insert ,0.1647472381591797    ,        666
37 ,merge  ,0.049114227294921875  ,        155
37 ,hybrid ,0.04220008850097656   ,        161
38 ,insert ,0.16117095947265625   ,        703
38 ,merge  ,0.04982948303222656   ,        157
38 ,hybrid ,0.04029273986816406   ,        161
39 ,insert ,0.18310546875         ,        741
39 ,merge  ,0.04887580871582031   ,        160
39 ,hybrid ,0.0438690185546875    ,        163
40 ,insert ,0.19693374633789062   ,        780
40 ,merge  ,0.052928924560546875  ,        166
40 ,hybrid ,0.04410743713378906   ,        168
41 ,insert ,0.20813941955566406   ,        820
41 ,merge  ,0.052928924560546875  ,        169
41 ,hybrid ,0.04887580871582031   ,        173
42 ,insert ,0.21076202392578125   ,        861
42 ,merge  ,0.05412101745605469   ,        178
42 ,hybrid ,0.04673004150390625   ,        181
43 ,insert ,0.20194053649902344   ,        903
43 ,merge  ,0.05507469177246094   ,        183
43 ,hybrid ,0.04792213439941406   ,        186
44 ,insert ,0.23293495178222656   ,        946
44 ,merge  ,0.05602836608886719   ,        186
44 ,hybrid ,0.04887580871582031   ,        191
45 ,insert ,0.25391578674316406   ,        990
45 ,merge  ,0.06103515625         ,        196
45 ,hybrid ,0.052928924560546875  ,        199
46 ,insert ,0.22983551025390625   ,       1035
46 ,merge  ,0.06008148193359375   ,        204
46 ,hybrid ,0.05507469177246094   ,        208
47 ,insert ,0.24127960205078125   ,       1081
47 ,merge  ,0.06198883056640625   ,        197
47 ,hybrid ,0.051975250244140625  ,        200
48 ,insert ,0.2689361572265625    ,       1128
48 ,merge  ,0.06198883056640625   ,        209
48 ,hybrid ,0.052928924560546875  ,        217
49 ,insert ,0.2548694610595703    ,       1176
49 ,merge  ,0.06628036499023438   ,        214
49 ,hybrid ,0.053882598876953125  ,        219
 2 ,insert ,0.00095367431640625   ,          1
 2 ,merge  ,0.0011920928955078125 ,          1
 2 ,hybrid ,0.00095367431640625   ,          1
 3 ,insert ,0.0030994415283203125 ,          3
 3 ,merge  ,0.00286102294921875   ,          3
 3 ,hybrid ,0.0021457672119140625 ,          3
 4 ,insert ,0.0019073486328125    ,          6
 4 ,merge  ,0.0030994415283203125 ,          5
 4 ,hybrid ,0.0021457672119140625 ,          6
 5 ,insert ,0.0030994415283203125 ,         10
 5 ,merge  ,0.003814697265625     ,          6
 5 ,hybrid ,0.00286102294921875   ,          6
 6 ,insert ,0.00476837158203125   ,         15
 6 ,merge  ,0.005245208740234375  ,         10
 6 ,hybrid ,0.0040531158447265625 ,         11
 7 ,insert ,0.007152557373046875  ,         21
 7 ,merge  ,0.0059604644775390625 ,         13
 7 ,hybrid ,0.0050067901611328125 ,         14
 8 ,insert ,0.008821487426757812  ,         28
 8 ,merge  ,0.0069141387939453125 ,         16
 8 ,hybrid ,0.005245208740234375  ,         18
 9 ,insert ,0.012159347534179688  ,         36
 9 ,merge  ,0.008821487426757812  ,         20
 9 ,hybrid ,0.007867813110351562  ,         22
10 ,insert ,0.010728836059570312  ,         45
10 ,merge  ,0.010251998901367188  ,         21
10 ,hybrid ,0.009059906005859375  ,         22
11 ,insert ,0.015020370483398438  ,         55
11 ,merge  ,0.010967254638671875  ,         28
11 ,hybrid ,0.009059906005859375  ,         29
12 ,insert ,0.017881393432617188  ,         66
12 ,merge  ,0.011920928955078125  ,         30
12 ,hybrid ,0.010013580322265625  ,         32
13 ,insert ,0.0209808349609375    ,         78
13 ,merge  ,0.015020370483398438  ,         33
13 ,hybrid ,0.010967254638671875  ,         36
14 ,insert ,0.0209808349609375    ,         91
14 ,merge  ,0.015020370483398438  ,         38
14 ,hybrid ,0.012159347534179688  ,         41
15 ,insert ,0.028133392333984375  ,        105
15 ,merge  ,0.015735626220703125  ,         42
15 ,hybrid ,0.013113021850585938  ,         46
16 ,insert ,0.031948089599609375  ,        120
16 ,merge  ,0.016689300537109375  ,         46
16 ,hybrid ,0.01430511474609375   ,         51
17 ,insert ,0.03910064697265625   ,        136
17 ,merge  ,0.017881393432617188  ,         50
17 ,hybrid ,0.015974044799804688  ,         53
18 ,insert ,0.0400543212890625    ,        153
18 ,merge  ,0.02002716064453125   ,         53
18 ,hybrid ,0.015735626220703125  ,         56
19 ,insert ,0.04696846008300781   ,        171
19 ,merge  ,0.021219253540039062  ,         60
19 ,hybrid ,0.017881393432617188  ,         62
20 ,insert ,0.052928924560546875  ,        190
20 ,merge  ,0.023126602172851562  ,         66
20 ,hybrid ,0.023126602172851562  ,         66
21 ,insert ,0.05316734313964844   ,        210
21 ,merge  ,0.0247955322265625    ,         70
21 ,hybrid ,0.02193450927734375   ,         72
22 ,insert ,0.05626678466796875   ,        231
22 ,merge  ,0.0247955322265625    ,         69
22 ,hybrid ,0.02193450927734375   ,         72
23 ,insert ,0.0629425048828125    ,        253
23 ,merge  ,0.026941299438476562  ,         76
23 ,hybrid ,0.023126602172851562  ,         79
24 ,insert ,0.07009506225585938   ,        276
24 ,merge  ,0.028848648071289062  ,         81
24 ,hybrid ,0.023126602172851562  ,         85
25 ,insert ,0.06914138793945312   ,        300
25 ,merge  ,0.029802322387695312  ,         83
25 ,hybrid ,0.023126602172851562  ,         87
26 ,insert ,0.08225440979003906   ,        325
26 ,merge  ,0.030994415283203125  ,         92
26 ,hybrid ,0.02574920654296875   ,         96
27 ,insert ,0.07891654968261719   ,        351
27 ,merge  ,0.030994415283203125  ,         96
27 ,hybrid ,0.025033950805664062  ,        103
28 ,insert ,0.09775161743164062   ,        378
28 ,merge  ,0.031948089599609375  ,        102
28 ,hybrid ,0.028133392333984375  ,        108
29 ,insert ,0.09703636169433594   ,        406
29 ,merge  ,0.03409385681152344   ,        105
29 ,hybrid ,0.028848648071289062  ,        111
30 ,insert ,0.10919570922851562   ,        435
30 ,merge  ,0.03695487976074219   ,        112
30 ,hybrid ,0.030994415283203125  ,        122
31 ,insert ,0.12111663818359375   ,        465
31 ,merge  ,0.0362396240234375    ,        113
31 ,hybrid ,0.029802322387695312  ,        122
32 ,insert ,0.1201629638671875    ,        496
32 ,merge  ,0.03981590270996094   ,        119
32 ,hybrid ,0.03409385681152344   ,        131
33 ,insert ,0.1289844512939453    ,        528
33 ,merge  ,0.03910064697265625   ,        128
33 ,hybrid ,0.032901763916015625  ,        138
34 ,insert ,0.11897087097167969   ,        561
34 ,merge  ,0.041961669921875     ,        135
34 ,hybrid ,0.03504753112792969   ,        145
35 ,insert ,0.1537799835205078    ,        595
35 ,merge  ,0.04315376281738281   ,        136
35 ,hybrid ,0.03814697265625      ,        143
36 ,insert ,0.16307830810546875   ,        630
36 ,merge  ,0.04410743713378906   ,        142
36 ,hybrid ,0.03790855407714844   ,        148
37 ,insert ,0.1671314239501953    ,        666
37 ,merge  ,0.04792213439941406   ,        151
37 ,hybrid ,0.03981590270996094   ,        157
38 ,insert ,0.16617774963378906   ,        703
38 ,merge  ,0.04696846008300781   ,        156
38 ,hybrid ,0.04100799560546875   ,        159
39 ,insert ,0.16021728515625      ,        741
39 ,merge  ,0.04982948303222656   ,        165
39 ,hybrid ,0.04410743713378906   ,        169
40 ,insert ,0.18477439880371094   ,        780
40 ,merge  ,0.05125999450683594   ,        166
40 ,hybrid ,0.04482269287109375   ,        169
41 ,insert ,0.1819133758544922    ,        820
41 ,merge  ,0.052928924560546875  ,        173
41 ,hybrid ,0.04696846008300781   ,        175
42 ,insert ,0.20885467529296875   ,        861
42 ,merge  ,0.052928924560546875  ,        176
42 ,hybrid ,0.047206878662109375  ,        179
43 ,insert ,0.24080276489257812   ,        903
43 ,merge  ,0.05507469177246094   ,        180
43 ,hybrid ,0.048160552978515625  ,        183
44 ,insert ,0.21791458129882812   ,        946
44 ,merge  ,0.054836273193359375  ,        186
44 ,hybrid ,0.04935264587402344   ,        191
45 ,insert ,0.24008750915527344   ,        990
45 ,merge  ,0.05793571472167969   ,        191
45 ,hybrid ,0.049114227294921875  ,        198
46 ,insert ,0.24127960205078125   ,       1035
46 ,merge  ,0.05888938903808594   ,        198
46 ,hybrid ,0.05078315734863281   ,        203
47 ,insert ,0.24700164794921875   ,       1081
47 ,merge  ,0.06318092346191406   ,        211
47 ,hybrid ,0.05698204040527344   ,        216
48 ,insert ,0.2410411834716797    ,       1128
48 ,merge  ,0.06198883056640625   ,        211
48 ,hybrid ,0.05412101745605469   ,        216
49 ,insert ,0.27489662170410156   ,       1176
49 ,merge  ,0.06318092346191406   ,        214
49 ,hybrid ,0.05602836608886719   ,        221
 2 ,insert ,0.00095367431640625   ,          1
 2 ,merge  ,0.0011920928955078125 ,          1
 2 ,hybrid ,0.00095367431640625   ,          1
 3 ,insert ,0.0021457672119140625 ,          3
 3 ,merge  ,0.00286102294921875   ,          3
 3 ,hybrid ,0.0021457672119140625 ,          3
 4 ,insert ,0.00286102294921875   ,          6
 4 ,merge  ,0.0040531158447265625 ,          5
 4 ,hybrid ,0.0021457672119140625 ,          6
 5 ,insert ,0.00476837158203125   ,         10
 5 ,merge  ,0.005245208740234375  ,          6
 5 ,hybrid ,0.0030994415283203125 ,          7
 6 ,insert ,0.00476837158203125   ,         15
 6 ,merge  ,0.006198883056640625  ,         10
 6 ,hybrid ,0.0050067901611328125 ,         10
 7 ,insert ,0.00476837158203125   ,         21
 7 ,merge  ,0.006198883056640625  ,         14
 7 ,hybrid ,0.0050067901611328125 ,         15
 8 ,insert ,0.009059906005859375  ,         28
 8 ,merge  ,0.008106231689453125  ,         16
 8 ,hybrid ,0.0059604644775390625 ,         18
 9 ,insert ,0.010967254638671875  ,         36
 9 ,merge  ,0.007867813110351562  ,         20
 9 ,hybrid ,0.0069141387939453125 ,         22
10 ,insert ,0.010967254638671875  ,         45
10 ,merge  ,0.009059906005859375  ,         22
10 ,hybrid ,0.007867813110351562  ,         23
11 ,insert ,0.014066696166992188  ,         55
11 ,merge  ,0.010967254638671875  ,         26
11 ,hybrid ,0.009059906005859375  ,         27
12 ,insert ,0.0171661376953125    ,         66
12 ,merge  ,0.013113021850585938  ,         31
12 ,hybrid ,0.010013580322265625  ,         32
13 ,insert ,0.023126602172851562  ,         78
13 ,merge  ,0.012874603271484375  ,         37
13 ,hybrid ,0.011920928955078125  ,         38
14 ,insert ,0.027179718017578125  ,         91
14 ,merge  ,0.014781951904296875  ,         37
14 ,hybrid ,0.013113021850585938  ,         41
15 ,insert ,0.031948089599609375  ,        105
15 ,merge  ,0.0152587890625       ,         40
15 ,hybrid ,0.012874603271484375  ,         43
16 ,insert ,0.031232833862304688  ,        120
16 ,merge  ,0.016927719116210938  ,         44
16 ,hybrid ,0.014066696166992188  ,         50
17 ,insert ,0.03314018249511719   ,        136
17 ,merge  ,0.018835067749023438  ,         47
17 ,hybrid ,0.0152587890625       ,         52
18 ,insert ,0.03790855407714844   ,        153
18 ,merge  ,0.0209808349609375    ,         54
18 ,hybrid ,0.0171661376953125    ,         57
19 ,insert ,0.04291534423828125   ,        171
19 ,merge  ,0.022172927856445312  ,         59
19 ,hybrid ,0.017881393432617188  ,         61
20 ,insert ,0.04982948303222656   ,        190
20 ,merge  ,0.024080276489257812  ,         64
20 ,hybrid ,0.019073486328125     ,         67
21 ,insert ,0.048160552978515625  ,        210
21 ,merge  ,0.02384185791015625   ,         66
21 ,hybrid ,0.020265579223632812  ,         68
22 ,insert ,0.05817413330078125   ,        231
22 ,merge  ,0.025033950805664062  ,         71
22 ,hybrid ,0.021219253540039062  ,         71
23 ,insert ,0.0629425048828125    ,        253
23 ,merge  ,0.026226043701171875  ,         80
23 ,hybrid ,0.02288818359375      ,         80
24 ,insert ,0.07081031799316406   ,        276
24 ,merge  ,0.030040740966796875  ,         83
24 ,hybrid ,0.02288818359375      ,         86
25 ,insert ,0.07414817810058594   ,        300
25 ,merge  ,0.030040740966796875  ,         87
25 ,hybrid ,0.023126602172851562  ,         90
26 ,insert ,0.08296966552734375   ,        325
26 ,merge  ,0.030994415283203125  ,         92
26 ,hybrid ,0.0247955322265625    ,         96
27 ,insert ,0.08487701416015625   ,        351
27 ,merge  ,0.03218650817871094   ,         96
27 ,hybrid ,0.027179718017578125  ,        103
28 ,insert ,0.09202957153320312   ,        378
28 ,merge  ,0.031948089599609375  ,        100
28 ,hybrid ,0.025987625122070312  ,        107
29 ,insert ,0.09703636169433594   ,        406
29 ,merge  ,0.03314018249511719   ,        104
29 ,hybrid ,0.028133392333984375  ,        111
30 ,insert ,0.10824203491210938   ,        435
30 ,merge  ,0.03695487976074219   ,        112
30 ,hybrid ,0.030994415283203125  ,        121
31 ,insert ,0.11920928955078125   ,        465
31 ,merge  ,0.03695487976074219   ,        119
31 ,hybrid ,0.030994415283203125  ,        127
32 ,insert ,0.12803077697753906   ,        496
32 ,merge  ,0.03886222839355469   ,        118
32 ,hybrid ,0.031948089599609375  ,        132
33 ,insert ,0.12111663818359375   ,        528
33 ,merge  ,0.03981590270996094   ,        127
33 ,hybrid ,0.03314018249511719   ,        134
34 ,insert ,0.1461505889892578    ,        561
34 ,merge  ,0.041961669921875     ,        132
34 ,hybrid ,0.034809112548828125  ,        141
35 ,insert ,0.1418590545654297    ,        595
35 ,merge  ,0.04315376281738281   ,        142
35 ,hybrid ,0.03695487976074219   ,        147
36 ,insert ,0.14925003051757812   ,        630
36 ,merge  ,0.0438690185546875    ,        145
36 ,hybrid ,0.03910064697265625   ,        153
37 ,insert ,0.15306472778320312   ,        666
37 ,merge  ,0.04601478576660156   ,        145
37 ,hybrid ,0.04100799560546875   ,        151
38 ,insert ,0.1628398895263672    ,        703
38 ,merge  ,0.048160552978515625  ,        158
38 ,hybrid ,0.04291534423828125   ,        161
39 ,insert ,0.15997886657714844   ,        741
39 ,merge  ,0.04982948303222656   ,        162
39 ,hybrid ,0.04315376281738281   ,        165
40 ,insert ,0.20194053649902344   ,        780
40 ,merge  ,0.05078315734863281   ,        162
40 ,hybrid ,0.0438690185546875    ,        165
41 ,insert ,0.186920166015625     ,        820
41 ,merge  ,0.05125999450683594   ,        169
41 ,hybrid ,0.0457763671875       ,        173
42 ,insert ,0.1957416534423828    ,        861
42 ,merge  ,0.052928924560546875  ,        180
42 ,hybrid ,0.047206878662109375  ,        182
43 ,insert ,0.20194053649902344   ,        903
43 ,merge  ,0.05412101745605469   ,        183
43 ,hybrid ,0.04792213439941406   ,        184
44 ,insert ,0.20575523376464844   ,        946
44 ,merge  ,0.0591278076171875    ,        188
44 ,hybrid ,0.051975250244140625  ,        192
45 ,insert ,0.24890899658203125   ,        990
45 ,merge  ,0.05793571472167969   ,        198
45 ,hybrid ,0.051975250244140625  ,        199
46 ,insert ,0.22602081298828125   ,       1035
46 ,merge  ,0.06198883056640625   ,        199
46 ,hybrid ,0.05412101745605469   ,        206
47 ,insert ,0.24700164794921875   ,       1081
47 ,merge  ,0.06389617919921875   ,        206
47 ,hybrid ,0.055789947509765625  ,        211
48 ,insert ,0.2880096435546875    ,       1128
48 ,merge  ,0.06318092346191406   ,        208
48 ,hybrid ,0.052928924560546875  ,        215
49 ,insert ,0.2951622009277344    ,       1176
49 ,merge  ,0.06699562072753906   ,        216
49 ,hybrid ,0.05817413330078125   ,        226
 2 ,insert ,0.0011920928955078125 ,          1
 2 ,merge  ,0.00095367431640625   ,          1
 2 ,hybrid ,0.0007152557373046875 ,          1
 3 ,insert ,0.0011920928955078125 ,          3
 3 ,merge  ,0.0019073486328125    ,          2
 3 ,hybrid ,0.0021457672119140625 ,          3
 4 ,insert ,0.00286102294921875   ,          6
 4 ,merge  ,0.00286102294921875   ,          4
 4 ,hybrid ,0.0021457672119140625 ,          6
 5 ,insert ,0.003814697265625     ,         10
 5 ,merge  ,0.0040531158447265625 ,          8
 5 ,hybrid ,0.0030994415283203125 ,          8
 6 ,insert ,0.003814697265625     ,         15
 6 ,merge  ,0.0050067901611328125 ,         10
 6 ,hybrid ,0.003814697265625     ,         10
 7 ,insert ,0.006198883056640625  ,         21
 7 ,merge  ,0.0057220458984375    ,         11
 7 ,hybrid ,0.0050067901611328125 ,         14
 8 ,insert ,0.008821487426757812  ,         28
 8 ,merge  ,0.008106231689453125  ,         17
 8 ,hybrid ,0.006198883056640625  ,         19
 9 ,insert ,0.011205673217773438  ,         36
 9 ,merge  ,0.008821487426757812  ,         19
 9 ,hybrid ,0.007152557373046875  ,         20
10 ,insert ,0.010967254638671875  ,         45
10 ,merge  ,0.010967254638671875  ,         25
10 ,hybrid ,0.007867813110351562  ,         25
11 ,insert ,0.01430511474609375   ,         55
11 ,merge  ,0.010967254638671875  ,         27
11 ,hybrid ,0.008821487426757812  ,         28
12 ,insert ,0.019073486328125     ,         66
12 ,merge  ,0.011920928955078125  ,         31
12 ,hybrid ,0.010013580322265625  ,         31
13 ,insert ,0.02193450927734375   ,         78
13 ,merge  ,0.014066696166992188  ,         36
13 ,hybrid ,0.010967254638671875  ,         37
14 ,insert ,0.0247955322265625    ,         91
14 ,merge  ,0.015020370483398438  ,         38
14 ,hybrid ,0.012159347534179688  ,         41
15 ,insert ,0.025987625122070312  ,        105
15 ,merge  ,0.01621246337890625   ,         42
15 ,hybrid ,0.013113021850585938  ,         46
16 ,insert ,0.033855438232421875  ,        120
16 ,merge  ,0.01811981201171875   ,         45
16 ,hybrid ,0.014781951904296875  ,         51
17 ,insert ,0.033855438232421875  ,        136
17 ,merge  ,0.019311904907226562  ,         47
17 ,hybrid ,0.014781951904296875  ,         52
18 ,insert ,0.03600120544433594   ,        153
18 ,merge  ,0.02002716064453125   ,         53
18 ,hybrid ,0.016927719116210938  ,         57
19 ,insert ,0.04696846008300781   ,        171
19 ,merge  ,0.02193450927734375   ,         60
19 ,hybrid ,0.01811981201171875   ,         61
20 ,insert ,0.04887580871582031   ,        190
20 ,merge  ,0.02288818359375      ,         65
20 ,hybrid ,0.019073486328125     ,         66
21 ,insert ,0.052928924560546875  ,        210
21 ,merge  ,0.024080276489257812  ,         71
21 ,hybrid ,0.0209808349609375    ,         73
22 ,insert ,0.05984306335449219   ,        231
22 ,merge  ,0.025033950805664062  ,         70
22 ,hybrid ,0.0209808349609375    ,         73
23 ,insert ,0.06604194641113281   ,        253
23 ,merge  ,0.025987625122070312  ,         79
23 ,hybrid ,0.02193450927734375   ,         80
24 ,insert ,0.06890296936035156   ,        276
24 ,merge  ,0.027179718017578125  ,         84
24 ,hybrid ,0.024080276489257812  ,         89
25 ,insert ,0.07796287536621094   ,        300
25 ,merge  ,0.030040740966796875  ,         91
25 ,hybrid ,0.024080276489257812  ,         93
26 ,insert ,0.07796287536621094   ,        325
26 ,merge  ,0.030040740966796875  ,         91
26 ,hybrid ,0.025033950805664062  ,         97
27 ,insert ,0.08106231689453125   ,        351
27 ,merge  ,0.031948089599609375  ,         94
27 ,hybrid ,0.0247955322265625    ,        100
28 ,insert ,0.09703636169433594   ,        378
28 ,merge  ,0.033855438232421875  ,         98
28 ,hybrid ,0.028133392333984375  ,        107
29 ,insert ,0.09799003601074219   ,        406
29 ,merge  ,0.03314018249511719   ,        108
29 ,hybrid ,0.029802322387695312  ,        114
30 ,insert ,0.10609626770019531   ,        435
30 ,merge  ,0.034809112548828125  ,        114
30 ,hybrid ,0.030040740966796875  ,        122
31 ,insert ,0.11587142944335938   ,        465
31 ,merge  ,0.03814697265625      ,        121
31 ,hybrid ,0.031948089599609375  ,        130
32 ,insert ,0.11897087097167969   ,        496
32 ,merge  ,0.03790855407714844   ,        122
32 ,hybrid ,0.032901763916015625  ,        133
33 ,insert ,0.1270771026611328    ,        528
33 ,merge  ,0.03910064697265625   ,        124
33 ,hybrid ,0.032901763916015625  ,        134
34 ,insert ,0.13709068298339844   ,        561
34 ,merge  ,0.041961669921875     ,        134
34 ,hybrid ,0.03600120544433594   ,        144
35 ,insert ,0.15783309936523438   ,        595
35 ,merge  ,0.04315376281738281   ,        136
35 ,hybrid ,0.03695487976074219   ,        143
36 ,insert ,0.15306472778320312   ,        630
36 ,merge  ,0.048160552978515625  ,        150
36 ,hybrid ,0.04100799560546875   ,        155
37 ,insert ,0.16021728515625      ,        666
37 ,merge  ,0.0457763671875       ,        150
37 ,hybrid ,0.04100799560546875   ,        156
38 ,insert ,0.1621246337890625    ,        703
38 ,merge  ,0.04673004150390625   ,        156
38 ,hybrid ,0.04076957702636719   ,        160
39 ,insert ,0.1838207244873047    ,        741
39 ,merge  ,0.051975250244140625  ,        163
39 ,hybrid ,0.04506111145019531   ,        166
40 ,insert ,0.1900196075439453    ,        780
40 ,merge  ,0.04982948303222656   ,        158
40 ,hybrid ,0.04315376281738281   ,        162
41 ,insert ,0.1957416534423828    ,        820
41 ,merge  ,0.052928924560546875  ,        177
41 ,hybrid ,0.047206878662109375  ,        179
42 ,insert ,0.20885467529296875   ,        861
42 ,merge  ,0.05817413330078125   ,        181
42 ,hybrid ,0.04982948303222656   ,        185
43 ,insert ,0.2219676971435547    ,        903
43 ,merge  ,0.05412101745605469   ,        184
43 ,hybrid ,0.048160552978515625  ,        187
44 ,insert ,0.2200603485107422    ,        946
44 ,merge  ,0.05602836608886719   ,        188
44 ,hybrid ,0.04887580871582031   ,        193
45 ,insert ,0.22721290588378906   ,        990
45 ,merge  ,0.05793571472167969   ,        193
45 ,hybrid ,0.051021575927734375  ,        197
46 ,insert ,0.2079010009765625    ,       1035
46 ,merge  ,0.05817413330078125   ,        197
46 ,hybrid ,0.051021575927734375  ,        202
47 ,insert ,0.2522468566894531    ,       1081
47 ,merge  ,0.05984306335449219   ,        204
47 ,hybrid ,0.051975250244140625  ,        209
48 ,insert ,0.28204917907714844   ,       1128
48 ,merge  ,0.06508827209472656   ,        214
48 ,hybrid ,0.054836273193359375  ,        218
49 ,insert ,0.27179718017578125   ,       1176
49 ,merge  ,0.06508827209472656   ,        215
49 ,hybrid ,0.05507469177246094   ,        222
 2 ,insert ,0.0                   ,          1
 2 ,merge  ,0.00095367431640625   ,          1
 2 ,hybrid ,0.00095367431640625   ,          1
 3 ,insert ,0.00095367431640625   ,          3
 3 ,merge  ,0.0021457672119140625 ,          2
 3 ,hybrid ,0.00095367431640625   ,          3
 4 ,insert ,0.0021457672119140625 ,          6
 4 ,merge  ,0.0040531158447265625 ,          5
 4 ,hybrid ,0.0021457672119140625 ,          6
 5 ,insert ,0.0030994415283203125 ,         10
 5 ,merge  ,0.003814697265625     ,          7
 5 ,hybrid ,0.0030994415283203125 ,          8
 6 ,insert ,0.0050067901611328125 ,         15
 6 ,merge  ,0.0050067901611328125 ,         11
 6 ,hybrid ,0.003814697265625     ,         11
