dimension,edges,isDirectional,minWeight,maxWeight,algo,time
42,843,False,0,50,dNormal,111.46020889282227
43,876,False,0,50,dHeapNList,3058.513879776001
43,876,False,0,50,dNormal,97.45502471923828
44,924,False,0,50,dHeapNList,3563.7760162353516
44,924,False,0,50,dNormal,136.6109848022461
45,971,False,0,50,dHeapNList,3885.648727416992
45,971,False,0,50,dNormal,146.043062210083
46,1015,False,0,50,dHeapNList,4296.979904174805
46,1015,False,0,50,dNormal,128.0989646911621
47,1054,False,0,50,dHeapNList,4750.885009765625
47,1054,False,0,50,dNormal,187.35098838806152
48,1104,False,0,50,dHeapNList,4795.141696929932
48,1104,False,0,50,dNormal,183.81977081298828
49,1149,False,0,50,dHeapNList,6056.023120880127
49,1149,False,0,50,dNormal,226.26996040344238
50,1204,False,0,50,dHeapNList,6511.571407318115
50,1204,False,0,50,dNormal,253.16929817199707
51,1252,False,0,50,dHeapNList,6890.490770339966
51,1252,False,0,50,dNormal,255.25999069213867
52,1301,False,0,50,dHeapNList,7057.301998138428
52,1301,False,0,50,dNormal,253.05604934692383
53,1346,False,0,50,dHeapNList,7272.743940353394
53,1346,False,0,50,dNormal,308.44902992248535
54,1405,False,0,50,dHeapNList,8537.49704360962
54,1405,False,0,50,dNormal,325.8180618286133
55,1453,False,0,50,dHeapNList,8435.279846191406
55,1453,False,0,50,dNormal,550.6629943847656
56,1507,False,0,50,dHeapNList,9979.933023452759
56,1507,False,0,50,dNormal,409.0752601623535
57,1556,False,0,50,dHeapNList,9943.870067596436
57,1556,False,0,50,dNormal,346.51803970336914
58,1624,False,0,50,dHeapNList,11599.608898162842
58,1624,False,0,50,dNormal,564.100980758667
59,1677,False,0,50,dHeapNList,11680.910110473633
59,1677,False,0,50,dNormal,444.0310001373291
1,0,False,0,50,dHeapNList,0.0021457672119140625
1,0,False,0,50,dNormal,0.00095367431640625
2,1,False,0,50,dHeapNList,0.0069141387939453125
2,1,False,0,50,dNormal,0.00476837158203125
3,2,False,0,50,dHeapNList,0.010967254638671875
3,2,False,0,50,dNormal,0.008106231689453125
4,6,False,0,50,dHeapNList,0.05698204040527344
4,6,False,0,50,dNormal,0.02002716064453125
5,10,False,0,50,dHeapNList,0.17404556274414062
5,10,False,0,50,dNormal,0.03600120544433594
6,15,False,0,50,dHeapNList,0.4839897155761719
6,15,False,0,50,dNormal,0.05984306335449219
7,20,False,0,50,dHeapNList,0.885009765625
7,20,False,0,50,dNormal,0.08296966552734375
8,28,False,0,50,dHeapNList,1.867055892944336
8,28,False,0,50,dNormal,0.15687942504882812
9,35,False,0,50,dHeapNList,2.9900074005126953
9,35,False,0,50,dNormal,0.18596649169921875
10,45,False,0,50,dHeapNList,5.657196044921875
10,45,False,0,50,dNormal,0.2968311309814453
11,54,False,0,50,dHeapNList,7.884979248046875
11,54,False,0,50,dNormal,0.36907196044921875
12,64,False,0,50,dHeapNList,10.905981063842773
12,64,False,0,50,dNormal,0.5042552947998047
13,76,False,0,50,dHeapNList,17.487764358520508
13,76,False,0,50,dNormal,0.7851123809814453
14,90,False,0,50,dHeapNList,24.21402931213379
14,90,False,0,50,dNormal,0.9169578552246094
15,102,False,0,50,dHeapNList,32.2110652923584
15,102,False,0,50,dNormal,1.168966293334961
16,117,False,0,50,dHeapNList,43.75290870666504
16,117,False,0,50,dNormal,1.531839370727539
17,135,False,0,50,dHeapNList,60.257911682128906
17,135,False,0,50,dNormal,2.000093460083008
18,152,False,0,50,dHeapNList,82.66806602478027
18,152,False,0,50,dNormal,2.6128292083740234
19,167,False,0,50,dHeapNList,96.64201736450195
19,167,False,0,50,dNormal,3.324747085571289
20,188,False,0,50,dHeapNList,123.02803993225098
20,188,False,0,50,dNormal,4.280805587768555
21,207,False,0,50,dHeapNList,144.8991298675537
21,207,False,0,50,dNormal,4.490852355957031
22,226,False,0,50,dHeapNList,176.7101287841797
22,226,False,0,50,dNormal,5.837202072143555
23,243,False,0,50,dHeapNList,214.18333053588867
23,243,False,0,50,dNormal,6.516933441162109
24,270,False,0,50,dHeapNList,262.3169422149658
24,270,False,0,50,dNormal,7.772922515869141
25,295,False,0,50,dHeapNList,342.93603897094727
25,295,False,0,50,dNormal,10.390758514404297
26,317,False,0,50,dHeapNList,389.05906677246094
26,317,False,0,50,dNormal,11.719942092895508
27,341,False,0,50,dHeapNList,421.06008529663086
27,341,False,0,50,dNormal,14.291048049926758
28,372,False,0,50,dHeapNList,508.6710453033447
28,372,False,0,50,dNormal,15.194892883300781
29,402,False,0,50,dHeapNList,586.4830017089844
29,402,False,0,50,dNormal,22.671937942504883
30,424,False,0,50,dHeapNList,703.7031650543213
30,424,False,0,50,dNormal,20.90907096862793
31,458,False,0,50,dHeapNList,777.4231433868408
31,458,False,0,50,dNormal,25.13408660888672
32,481,False,0,50,dHeapNList,910.2652072906494
32,481,False,0,50,dNormal,65.5980110168457
33,523,False,0,50,dHeapNList,1021.5239524841309
33,523,False,0,50,dNormal,36.77511215209961
34,553,False,0,50,dHeapNList,1188.1928443908691
34,553,False,0,50,dNormal,85.16788482666016
35,582,False,0,50,dHeapNList,1334.6638679504395
35,582,False,0,50,dNormal,44.4488525390625
36,619,False,0,50,dHeapNList,1588.9840126037598
36,619,False,0,50,dNormal,58.686017990112305
37,647,False,0,50,dHeapNList,1555.1788806915283
37,647,False,0,50,dNormal,54.3208122253418
38,691,False,0,50,dHeapNList,1890.456199645996
38,691,False,0,50,dNormal,75.4539966583252
39,729,False,0,50,dHeapNList,2219.6779251098633
39,729,False,0,50,dNormal,72.1120834350586
40,761,False,0,50,dHeapNList,2164.641857147217
40,761,False,0,50,dNormal,136.5029811859131
41,794,False,0,50,dHeapNList,2624.9659061431885
41,794,False,0,50,dNormal,79.68616485595703
42,843,False,0,50,dHeapNList,2849.0068912506104
42,843,False,0,50,dNormal,94.92874145507812
43,883,False,0,50,dHeapNList,3109.647274017334
43,883,False,0,50,dNormal,102.51998901367188
44,930,False,0,50,dHeapNList,3301.862955093384
44,930,False,0,50,dNormal,113.54804039001465
45,977,False,0,50,dHeapNList,4097.989082336426
45,977,False,0,50,dNormal,173.5837459564209
46,1016,False,0,50,dHeapNList,3937.5171661376953
46,1016,False,0,50,dNormal,151.94201469421387
47,1055,False,0,50,dHeapNList,4408.156156539917
47,1055,False,0,50,dNormal,173.7680435180664
48,1113,False,0,50,dHeapNList,4885.322332382202
48,1113,False,0,50,dNormal,166.41879081726074
49,1148,False,0,50,dHeapNList,5447.42488861084
49,1148,False,0,50,dNormal,198.12512397766113
50,1196,False,0,50,dHeapNList,5988.176345825195
50,1196,False,0,50,dNormal,211.0600471496582
51,1244,False,0,50,dHeapNList,5886.127710342407
51,1244,False,0,50,dNormal,252.1958351135254
52,1300,False,0,50,dHeapNList,7487.088918685913
52,1300,False,0,50,dNormal,276.6609191894531
53,1348,False,0,50,dHeapNList,7746.9329833984375
53,1348,False,0,50,dNormal,298.6412048339844
54,1398,False,0,50,dHeapNList,7742.785930633545
54,1398,False,0,50,dNormal,297.52278327941895
55,1451,False,0,50,dHeapNList,9302.097082138062
55,1451,False,0,50,dNormal,353.1529903411865
56,1503,False,0,50,dHeapNList,9052.60682106018
56,1503,False,0,50,dNormal,273.0231285095215
57,1550,False,0,50,dHeapNList,9613.842010498047
57,1550,False,0,50,dNormal,367.6409721374512
58,1619,False,0,50,dHeapNList,16384.932041168213
58,1619,False,0,50,dNormal,931.8509101867676
59,1679,False,0,50,dHeapNList,12838.771343231201
59,1679,False,0,50,dNormal,617.6347732543945
1,0,False,0,50,dHeapNList,0.0021457672119140625
1,0,False,0,50,dNormal,0.0011920928955078125
2,1,False,0,50,dHeapNList,0.007867813110351562
2,1,False,0,50,dNormal,0.005245208740234375
3,3,False,0,50,dHeapNList,0.02002716064453125
3,3,False,0,50,dNormal,0.012159347534179688
4,6,False,0,50,dHeapNList,0.05817413330078125
4,6,False,0,50,dNormal,0.0209808349609375
5,10,False,0,50,dHeapNList,0.18215179443359375
5,10,False,0,50,dNormal,0.036716461181640625
6,15,False,0,50,dHeapNList,0.6420612335205078
6,15,False,0,50,dNormal,0.06914138793945312
7,21,False,0,50,dHeapNList,0.8089542388916016
7,21,False,0,50,dNormal,0.0820159912109375
8,28,False,0,50,dHeapNList,1.9719600677490234
8,28,False,0,50,dNormal,0.1347064971923828
9,36,False,0,50,dHeapNList,3.3521652221679688
9,36,False,0,50,dNormal,0.20074844360351562
10,43,False,0,50,dHeapNList,4.945993423461914
10,43,False,0,50,dNormal,0.26488304138183594
11,54,False,0,50,dHeapNList,8.168935775756836
11,54,False,0,50,dNormal,0.3809928894042969
12,65,False,0,50,dHeapNList,12.753009796142578
12,65,False,0,50,dNormal,0.6430149078369141
13,78,False,0,50,dHeapNList,18.619775772094727
13,78,False,0,50,dNormal,0.7340908050537109
14,90,False,0,50,dHeapNList,25.70199966430664
14,90,False,0,50,dNormal,0.9679794311523438
15,101,False,0,50,dHeapNList,31.801939010620117
15,101,False,0,50,dNormal,1.1570453643798828
16,119,False,0,50,dHeapNList,45.870065689086914
16,119,False,0,50,dNormal,1.9609928131103516
17,133,False,0,50,dHeapNList,59.01527404785156
17,133,False,0,50,dNormal,1.9898414611816406
18,150,False,0,50,dHeapNList,76.36570930480957
18,150,False,0,50,dNormal,2.4580955505371094
19,165,False,0,50,dHeapNList,92.7889347076416
19,165,False,0,50,dNormal,4.146099090576172
20,182,False,0,50,dHeapNList,112.60008811950684
20,182,False,0,50,dNormal,3.887653350830078
21,207,False,0,50,dHeapNList,150.61593055725098
21,207,False,0,50,dNormal,4.575967788696289
22,227,False,0,50,dHeapNList,216.26806259155273
22,227,False,0,50,dNormal,6.566047668457031
23,245,False,0,50,dHeapNList,209.36822891235352
23,245,False,0,50,dNormal,7.002115249633789
24,269,False,0,50,dHeapNList,256.50978088378906
24,269,False,0,50,dNormal,8.476972579956055
25,292,False,0,50,dHeapNList,304.581880569458
25,292,False,0,50,dNormal,9.144783020019531
26,320,False,0,50,dHeapNList,369.75622177124023
26,320,False,0,50,dNormal,11.749982833862305
27,346,False,0,50,dHeapNList,470.8271026611328
27,346,False,0,50,dNormal,17.10224151611328
28,368,False,0,50,dHeapNList,533.8387489318848
28,368,False,0,50,dNormal,18.695831298828125
29,397,False,0,50,dHeapNList,579.7669887542725
29,397,False,0,50,dNormal,17.19808578491211
30,428,False,0,50,dHeapNList,737.3688220977783
30,428,False,0,50,dNormal,26.91197395324707
31,460,False,0,50,dHeapNList,813.9519691467285
31,460,False,0,50,dNormal,24.473905563354492
32,492,False,0,50,dHeapNList,940.7238960266113
32,492,False,0,50,dNormal,30.439138412475586
33,514,False,0,50,dHeapNList,1010.8990669250488
33,514,False,0,50,dNormal,38.72799873352051
34,549,False,0,50,dHeapNList,1296.381950378418
34,549,False,0,50,dNormal,41.76688194274902
35,586,False,0,50,dHeapNList,1403.477668762207
35,586,False,0,50,dNormal,41.307926177978516
36,620,False,0,50,dHeapNList,1429.265022277832
36,620,False,0,50,dNormal,48.81095886230469
37,657,False,0,50,dHeapNList,1625.0553131103516
37,657,False,0,50,dNormal,51.81384086608887
38,680,False,0,50,dHeapNList,1714.2279148101807
38,680,False,0,50,dNormal,69.87595558166504
39,724,False,0,50,dHeapNList,1956.5041065216064
39,724,False,0,50,dNormal,62.23487854003906
40,759,False,0,50,dHeapNList,2191.2219524383545
40,759,False,0,50,dNormal,66.19381904602051
41,807,False,0,50,dHeapNList,2481.217861175537
41,807,False,0,50,dNormal,82.67092704772949
42,840,False,0,50,dHeapNList,2671.300172805786
42,840,False,0,50,dNormal,80.69896697998047
43,875,False,0,50,dHeapNList,2909.0099334716797
43,875,False,0,50,dNormal,118.24321746826172
44,929,False,0,50,dHeapNList,3287.705898284912
44,929,False,0,50,dNormal,113.68203163146973
45,974,False,0,50,dHeapNList,3623.229742050171
45,974,False,0,50,dNormal,130.53083419799805
46,1017,False,0,50,dHeapNList,4129.770040512085
46,1017,False,0,50,dNormal,130.54275512695312
47,1060,False,0,50,dHeapNList,4653.002977371216
47,1060,False,0,50,dNormal,154.0980339050293
48,1104,False,0,50,dHeapNList,5033.761024475098
48,1104,False,0,50,dNormal,185.8360767364502
49,1157,False,0,50,dHeapNList,5739.843845367432
49,1157,False,0,50,dNormal,186.35296821594238
50,1205,False,0,50,dHeapNList,6300.464153289795
50,1205,False,0,50,dNormal,368.9138889312744
51,1245,False,0,50,dHeapNList,6306.226968765259
51,1245,False,0,50,dNormal,223.67477416992188
52,1298,False,0,50,dHeapNList,6652.501821517944
52,1298,False,0,50,dNormal,284.4419479370117
53,1350,False,0,50,dHeapNList,7246.018886566162
53,1350,False,0,50,dNormal,290.38095474243164
54,1402,False,0,50,dHeapNList,7588.943243026733
54,1402,False,0,50,dNormal,253.28516960144043
55,1452,False,0,50,dHeapNList,8356.607913970947
55,1452,False,0,50,dNormal,367.4168586730957
56,1501,False,0,50,dHeapNList,8919.60096359253
56,1501,False,0,50,dNormal,402.69994735717773
57,1558,False,0,50,dHeapNList,9986.024379730225
57,1558,False,0,50,dNormal,435.1680278778076
58,1617,False,0,50,dHeapNList,11004.422187805176
58,1617,False,0,50,dNormal,544.4560050964355
59,1692,False,0,50,dHeapNList,11409.188270568848
59,1692,False,0,50,dNormal,524.8141288757324
1,0,False,0,50,dHeapNList,0.0019073486328125
1,0,False,0,50,dNormal,0.00095367431640625
2,1,False,0,50,dHeapNList,0.007152557373046875
2,1,False,0,50,dNormal,0.0040531158447265625
3,3,False,0,50,dHeapNList,0.019311904907226562
3,3,False,0,50,dNormal,0.011920928955078125
4,6,False,0,50,dHeapNList,0.05888938903808594
4,6,False,0,50,dNormal,0.0209808349609375
5,10,False,0,50,dHeapNList,0.19693374633789062
5,10,False,0,50,dNormal,0.034809112548828125
6,15,False,0,50,dHeapNList,0.4470348358154297
6,15,False,0,50,dNormal,0.05602836608886719
7,20,False,0,50,dHeapNList,0.7941722869873047
7,20,False,0,50,dNormal,0.07891654968261719
8,28,False,0,50,dHeapNList,1.9140243530273438
8,28,False,0,50,dNormal,0.13184547424316406
9,36,False,0,50,dHeapNList,3.3478736877441406
9,36,False,0,50,dNormal,0.19669532775878906
10,43,False,0,50,dHeapNList,5.028247833251953
10,43,False,0,50,dNormal,0.2770423889160156
11,54,False,0,50,dHeapNList,7.587671279907227
11,54,False,0,50,dNormal,0.3762245178222656
12,64,False,0,50,dHeapNList,13.07225227355957
12,64,False,0,50,dNormal,0.5748271942138672
13,77,False,0,50,dHeapNList,18.388032913208008
13,77,False,0,50,dNormal,0.7290840148925781
14,90,False,0,50,dHeapNList,28.998851776123047
14,90,False,0,50,dNormal,1.4770030975341797
15,103,False,0,50,dHeapNList,33.367156982421875
15,103,False,0,50,dNormal,1.3759136199951172
16,117,False,0,50,dHeapNList,46.122074127197266
16,117,False,0,50,dNormal,1.5549659729003906
17,134,False,0,50,dHeapNList,61.39779090881348
17,134,False,0,50,dNormal,2.0241737365722656
18,152,False,0,50,dHeapNList,79.2551040649414
18,152,False,0,50,dNormal,2.9218196868896484
19,166,False,0,50,dHeapNList,94.7880744934082
19,166,False,0,50,dNormal,2.9990673065185547
20,187,False,0,50,dHeapNList,120.17202377319336
20,187,False,0,50,dNormal,3.7848949432373047
21,203,False,0,50,dHeapNList,140.427827835083
21,203,False,0,50,dNormal,5.139827728271484
22,227,False,0,50,dHeapNList,185.07814407348633
22,227,False,0,50,dNormal,6.43610954284668
23,248,False,0,50,dHeapNList,233.61897468566895
23,248,False,0,50,dNormal,6.972789764404297
24,272,False,0,50,dHeapNList,305.8602809906006
24,272,False,0,50,dNormal,11.483907699584961
25,290,False,0,50,dHeapNList,324.0330219268799
25,290,False,0,50,dNormal,13.10586929321289
26,318,False,0,50,dHeapNList,559.0038299560547
26,318,False,0,50,dNormal,22.33099937438965
27,343,False,0,50,dHeapNList,463.95206451416016
27,343,False,0,50,dNormal,16.978979110717773
28,376,False,0,50,dHeapNList,517.996072769165
28,376,False,0,50,dNormal,16.52669906616211
29,397,False,0,50,dHeapNList,602.5717258453369
29,397,False,0,50,dNormal,19.381999969482422
30,431,False,0,50,dHeapNList,726.6631126403809
30,431,False,0,50,dNormal,25.416851043701172
31,457,False,0,50,dHeapNList,781.0628414154053
31,457,False,0,50,dNormal,23.440837860107422
32,489,False,0,50,dHeapNList,997.791051864624
32,489,False,0,50,dNormal,35.06803512573242
33,521,False,0,50,dHeapNList,1080.251932144165
33,521,False,0,50,dNormal,34.739017486572266
34,551,False,0,50,dHeapNList,1196.3112354278564
34,551,False,0,50,dNormal,52.136898040771484
35,582,False,0,50,dHeapNList,1342.0281410217285
35,582,False,0,50,dNormal,43.07198524475098
36,618,False,0,50,dHeapNList,1455.8472633361816
36,618,False,0,50,dNormal,43.72215270996094
37,644,False,0,50,dHeapNList,1633.1191062927246
37,644,False,0,50,dNormal,57.598114013671875
38,682,False,0,50,dHeapNList,1730.522871017456
38,682,False,0,50,dNormal,57.84296989440918
39,722,False,0,50,dHeapNList,1968.7271118164062
39,722,False,0,50,dNormal,62.270402908325195
40,768,False,0,50,dHeapNList,2455.46817779541
40,768,False,0,50,dNormal,81.60901069641113
41,802,False,0,50,dHeapNList,2660.773992538452
41,802,False,0,50,dNormal,117.83313751220703
42,843,False,0,50,dHeapNList,2962.3780250549316
42,843,False,0,50,dNormal,138.9026641845703
43,889,False,0,50,dHeapNList,3166.0258769989014
43,889,False,0,50,dNormal,143.36895942687988
44,926,False,0,50,dHeapNList,3272.566080093384
44,926,False,0,50,dNormal,137.47715950012207
45,969,False,0,50,dHeapNList,4098.819017410278
45,969,False,0,50,dNormal,156.89706802368164
46,1010,False,0,50,dHeapNList,4753.165721893311
46,1010,False,0,50,dNormal,168.94102096557617
47,1060,False,0,50,dHeapNList,4551.2940883636475
47,1060,False,0,50,dNormal,159.28912162780762
48,1111,False,0,50,dHeapNList,5277.753114700317
48,1111,False,0,50,dNormal,227.7538776397705
49,1152,False,0,50,dHeapNList,5450.921058654785
49,1152,False,0,50,dNormal,192.8560733795166
50,1197,False,0,50,dHeapNList,6116.0948276519775
50,1197,False,0,50,dNormal,248.6741542816162
51,1236,False,0,50,dHeapNList,5869.894027709961
51,1236,False,0,50,dNormal,228.1930446624756
52,1299,False,0,50,dHeapNList,7235.084056854248
52,1299,False,0,50,dNormal,242.2189712524414
53,1348,False,0,50,dHeapNList,6944.00691986084
53,1348,False,0,50,dNormal,212.0821475982666
54,1395,False,0,50,dHeapNList,8646.580934524536
54,1395,False,0,50,dNormal,287.0450019836426
55,1460,False,0,50,dHeapNList,8703.291177749634
55,1460,False,0,50,dNormal,657.8669548034668
56,1508,False,0,50,dHeapNList,9107.594013214111
56,1508,False,0,50,dNormal,314.7718906402588
57,1565,False,0,50,dHeapNList,9778.582096099854
57,1565,False,0,50,dNormal,340.59906005859375
58,1615,False,0,50,dHeapNList,10331.679821014404
58,1615,False,0,50,dNormal,450.67405700683594
59,1681,False,0,50,dHeapNList,12102.452039718628
59,1681,False,0,50,dNormal,563.9841556549072
1,0,False,0,50,dHeapNList,0.00286102294921875
1,0,False,0,50,dNormal,0.00095367431640625
2,1,False,0,50,dHeapNList,0.0069141387939453125
2,1,False,0,50,dNormal,0.005245208740234375
3,3,False,0,50,dHeapNList,0.019788742065429688
3,3,False,0,50,dNormal,0.010967254638671875
4,6,False,0,50,dHeapNList,0.07033348083496094
4,6,False,0,50,dNormal,0.02002716064453125
5,9,False,0,50,dHeapNList,0.1838207244873047
5,9,False,0,50,dNormal,0.03814697265625
6,15,False,0,50,dHeapNList,0.492095947265625
6,15,False,0,50,dNormal,0.05602836608886719
7,21,False,0,50,dHeapNList,0.8711814880371094
7,21,False,0,50,dNormal,0.08177757263183594
8,28,False,0,50,dHeapNList,1.8627643585205078
8,28,False,0,50,dNormal,0.13899803161621094
9,35,False,0,50,dHeapNList,2.894878387451172
9,35,False,0,50,dNormal,0.18405914306640625
10,43,False,0,50,dHeapNList,4.9419403076171875
10,43,False,0,50,dNormal,0.26488304138183594
11,55,False,0,50,dHeapNList,10.241031646728516
11,55,False,0,50,dNormal,0.4112720489501953
12,65,False,0,50,dHeapNList,13.071060180664062
12,65,False,0,50,dNormal,0.5490779876708984
13,77,False,0,50,dHeapNList,18.303871154785156
13,77,False,0,50,dNormal,0.7159709930419922
14,87,False,0,50,dHeapNList,23.633956909179688
14,87,False,0,50,dNormal,1.1031627655029297
15,103,False,0,50,dHeapNList,34.236907958984375
15,103,False,0,50,dNormal,1.3890266418457031
16,115,False,0,50,dHeapNList,43.06197166442871
16,115,False,0,50,dNormal,1.661062240600586
17,133,False,0,50,dHeapNList,60.06336212158203
17,133,False,0,50,dNormal,2.2101402282714844
18,147,False,0,50,dHeapNList,74.97191429138184
18,147,False,0,50,dNormal,2.38800048828125
19,167,False,0,50,dHeapNList,94.7871208190918
19,167,False,0,50,dNormal,3.3032894134521484
20,188,False,0,50,dHeapNList,120.41401863098145
20,188,False,0,50,dNormal,3.818035125732422
21,208,False,0,50,dHeapNList,164.20602798461914
21,208,False,0,50,dNormal,5.472898483276367
22,228,False,0,50,dHeapNList,181.43820762634277
22,228,False,0,50,dNormal,6.13713264465332
23,252,False,0,50,dHeapNList,229.08687591552734
23,252,False,0,50,dNormal,6.843090057373047
24,273,False,0,50,dHeapNList,269.75393295288086
24,273,False,0,50,dNormal,8.625984191894531
25,296,False,0,50,dHeapNList,310.0929260253906
25,296,False,0,50,dNormal,9.392976760864258
26,316,False,0,50,dHeapNList,365.46897888183594
26,316,False,0,50,dNormal,10.682106018066406
27,346,False,0,50,dHeapNList,439.4209384918213
27,346,False,0,50,dNormal,13.217926025390625
28,374,False,0,50,dHeapNList,510.06102561950684
28,374,False,0,50,dNormal,15.338897705078125
29,395,False,0,50,dHeapNList,611.4068031311035
29,395,False,0,50,dNormal,20.62821388244629
30,423,False,0,50,dHeapNList,798.7980842590332
30,423,False,0,50,dNormal,26.98493003845215
31,461,False,0,50,dHeapNList,791.3382053375244
31,461,False,0,50,dNormal,34.18588638305664
32,484,False,0,50,dHeapNList,928.753137588501
32,484,False,0,50,dNormal,27.970075607299805
33,519,False,0,50,dHeapNList,1073.4987258911133
33,519,False,0,50,dNormal,30.269861221313477
34,546,False,0,50,dHeapNList,1121.095895767212
34,546,False,0,50,dNormal,38.865089416503906
35,576,False,0,50,dHeapNList,1341.648817062378
35,576,False,0,50,dNormal,43.611764907836914
36,616,False,0,50,dHeapNList,1643.2828903198242
36,616,False,0,50,dNormal,55.07612228393555
37,652,False,0,50,dHeapNList,1721.4460372924805
37,652,False,0,50,dNormal,64.53704833984375
38,684,False,0,50,dHeapNList,1864.2051219940186
38,684,False,0,50,dNormal,52.800893783569336
39,730,False,0,50,dHeapNList,2112.410306930542
39,730,False,0,50,dNormal,70.71518898010254
40,763,False,0,50,dHeapNList,2322.9901790618896
40,763,False,0,50,dNormal,87.51320838928223
41,807,False,0,50,dHeapNList,2463.1099700927734
41,807,False,0,50,dNormal,82.09085464477539
42,847,False,0,50,dHeapNList,3030.2178859710693
42,847,False,0,50,dNormal,103.25503349304199
43,888,False,0,50,dHeapNList,3247.248888015747
43,888,False,0,50,dNormal,125.52189826965332
44,919,False,0,50,dHeapNList,3219.2161083221436
44,919,False,0,50,dNormal,101.74298286437988
45,968,False,0,50,dHeapNList,4362.742900848389
45,968,False,0,50,dNormal,160.95995903015137
46,1011,False,0,50,dHeapNList,4767.222881317139
46,1011,False,0,50,dNormal,185.06789207458496
47,1060,False,0,50,dHeapNList,4269.917964935303
47,1060,False,0,50,dNormal,204.4968605041504
48,1099,False,0,50,dHeapNList,4590.8918380737305
48,1099,False,0,50,dNormal,165.24314880371094
49,1152,False,0,50,dHeapNList,5252.8510093688965
49,1152,False,0,50,dNormal,186.96928024291992
50,1199,False,0,50,dHeapNList,5499.058961868286
50,1199,False,0,50,dNormal,231.3241958618164
51,1247,False,0,50,dHeapNList,6206.125974655151
51,1247,False,0,50,dNormal,225.416898727417
52,1291,False,0,50,dHeapNList,6461.621999740601
52,1291,False,0,50,dNormal,327.4121284484863
53,1346,False,0,50,dHeapNList,7362.993955612183
53,1346,False,0,50,dNormal,243.92390251159668
54,1399,False,0,50,dHeapNList,8096.094846725464
54,1399,False,0,50,dNormal,291.9149398803711
55,1443,False,0,50,dHeapNList,7994.284152984619
55,1443,False,0,50,dNormal,407.9859256744385
56,1513,False,0,50,dHeapNList,10097.772121429443
56,1513,False,0,50,dNormal,411.6027355194092
57,1562,False,0,50,dHeapNList,9692.32988357544
57,1562,False,0,50,dNormal,326.91311836242676
58,1624,False,0,50,dHeapNList,12054.571866989136
58,1624,False,0,50,dNormal,639.7509574890137
59,1675,False,0,50,dHeapNList,11825.886011123657
59,1675,False,0,50,dNormal,456.97593688964844
1,0,False,0,50,dHeapNList,0.0030994415283203125
1,0,False,0,50,dNormal,0.0019073486328125
2,1,False,0,50,dHeapNList,0.0059604644775390625
2,1,False,0,50,dNormal,0.0040531158447265625
3,2,False,0,50,dHeapNList,0.013113021850585938
3,2,False,0,50,dNormal,0.008821487426757812
4,6,False,0,50,dHeapNList,0.0629425048828125
4,6,False,0,50,dNormal,0.0209808349609375
5,10,False,0,50,dHeapNList,0.16498565673828125
5,10,False,0,50,dNormal,0.03504753112792969
6,14,False,0,50,dHeapNList,0.3631114959716797
6,14,False,0,50,dNormal,0.051975250244140625
7,21,False,0,50,dHeapNList,0.9481906890869141
7,21,False,0,50,dNormal,0.08869171142578125
8,27,False,0,50,dHeapNList,1.734018325805664
8,27,False,0,50,dNormal,0.1289844512939453
9,35,False,0,50,dHeapNList,3.282308578491211
9,35,False,0,50,dNormal,0.1919269561767578
10,45,False,0,50,dHeapNList,5.555868148803711
10,45,False,0,50,dNormal,0.28204917907714844
11,55,False,0,50,dHeapNList,8.816719055175781
11,55,False,0,50,dNormal,0.4029273986816406
12,65,False,0,50,dHeapNList,16.601085662841797
12,65,False,0,50,dNormal,0.6299018859863281
13,77,False,0,50,dHeapNList,17.22407341003418
13,77,False,0,50,dNormal,0.7190704345703125
14,90,False,0,50,dHeapNList,24.2612361907959
14,90,False,0,50,dNormal,0.9369850158691406
15,102,False,0,50,dHeapNList,33.40888023376465
15,102,False,0,50,dNormal,1.1909008026123047
16,118,False,0,50,dHeapNList,43.72715950012207
16,118,False,0,50,dNormal,2.05230712890625
17,135,False,0,50,dHeapNList,59.3569278717041
17,135,False,0,50,dNormal,2.1958351135253906
18,151,False,0,50,dHeapNList,77.01516151428223
18,151,False,0,50,dNormal,2.846956253051758
19,167,False,0,50,dHeapNList,92.88597106933594
19,167,False,0,50,dNormal,3.2587051391601562
20,184,False,0,50,dHeapNList,114.35294151306152
20,184,False,0,50,dNormal,4.534006118774414
21,205,False,0,50,dHeapNList,146.56615257263184
21,205,False,0,50,dNormal,5.4111480712890625
22,225,False,0,50,dHeapNList,194.3209171295166
22,225,False,0,50,dNormal,5.908966064453125
23,247,False,0,50,dHeapNList,221.9541072845459
23,247,False,0,50,dNormal,6.607770919799805
24,272,False,0,50,dHeapNList,265.55705070495605
24,272,False,0,50,dNormal,8.1329345703125
25,297,False,0,50,dHeapNList,368.8497543334961
25,297,False,0,50,dNormal,12.878179550170898
26,316,False,0,50,dHeapNList,361.86909675598145
26,316,False,0,50,dNormal,10.818004608154297
27,342,False,0,50,dHeapNList,457.07201957702637
27,342,False,0,50,dNormal,13.737916946411133
28,369,False,0,50,dHeapNList,530.6868553161621
28,369,False,0,50,dNormal,16.00480079650879
29,397,False,0,50,dHeapNList,616.0120964050293
29,397,False,0,50,dNormal,18.414735794067383
30,428,False,0,50,dHeapNList,676.9018173217773
30,428,False,0,50,dNormal,20.3399658203125
31,453,False,0,50,dHeapNList,772.6318836212158
31,453,False,0,50,dNormal,23.367881774902344
