dimension,edges,isDirectional,minWeight,maxWeight,queue,graphInput,time
240,28680,False,1,50,heap,adjList,32.84573554992676
240,28680,False,1,50,heap,adjMatrix,41.54324531555176
240,28680,False,1,50,array,adjList,45.037031173706055
240,28680,False,1,50,array,adjMatrix,54.16393280029297
250,31125,False,1,50,heap,adjList,37.03618049621582
250,31125,False,1,50,heap,adjMatrix,47.51086235046387
250,31125,False,1,50,array,adjList,53.560733795166016
250,31125,False,1,50,array,adjMatrix,65.00411033630371
100,4950,False,1,50,heap,adjList,6.30497932434082
100,4950,False,1,50,heap,adjMatrix,8.115053176879883
100,4950,False,1,50,array,adjList,7.346153259277344
100,4950,False,1,50,array,adjMatrix,8.722066879272461
110,5995,False,1,50,heap,adjList,7.01904296875
110,5995,False,1,50,heap,adjMatrix,8.900880813598633
110,5995,False,1,50,array,adjList,8.238077163696289
110,5995,False,1,50,array,adjMatrix,10.197162628173828
120,7140,False,1,50,heap,adjList,7.951259613037109
120,7140,False,1,50,heap,adjMatrix,10.06627082824707
120,7140,False,1,50,array,adjList,10.785579681396484
120,7140,False,1,50,array,adjMatrix,12.69984245300293
130,8385,False,1,50,heap,adjList,10.617733001708984
130,8385,False,1,50,heap,adjMatrix,13.503074645996094
130,8385,False,1,50,array,adjList,12.66789436340332
130,8385,False,1,50,array,adjMatrix,15.688180923461914
140,9730,False,1,50,heap,adjList,12.992143630981445
140,9730,False,1,50,heap,adjMatrix,16.460180282592773
140,9730,False,1,50,array,adjList,15.58232307434082
140,9730,False,1,50,array,adjMatrix,18.395185470581055
150,11175,False,1,50,heap,adjList,13.24605941772461
150,11175,False,1,50,heap,adjMatrix,16.81208610534668
150,11175,False,1,50,array,adjList,16.753196716308594
150,11175,False,1,50,array,adjMatrix,20.111083984375
160,12720,False,1,50,heap,adjList,14.816045761108398
160,12720,False,1,50,heap,adjMatrix,18.84603500366211
160,12720,False,1,50,array,adjList,19.70195770263672
160,12720,False,1,50,array,adjMatrix,23.65279197692871
170,14365,False,1,50,heap,adjList,16.122102737426758
170,14365,False,1,50,heap,adjMatrix,20.636320114135742
170,14365,False,1,50,array,adjList,22.672176361083984
170,14365,False,1,50,array,adjMatrix,27.272939682006836
180,16110,False,1,50,heap,adjList,18.299102783203125
180,16110,False,1,50,heap,adjMatrix,24.41883087158203
180,16110,False,1,50,array,adjList,25.185585021972656
180,16110,False,1,50,array,adjMatrix,29.90412712097168
190,17955,False,1,50,heap,adjList,19.7145938873291
190,17955,False,1,50,heap,adjMatrix,25.605201721191406
190,17955,False,1,50,array,adjList,30.575990676879883
190,17955,False,1,50,array,adjMatrix,38.37919235229492
200,19900,False,1,50,heap,adjList,20.239830017089844
200,19900,False,1,50,heap,adjMatrix,26.54099464416504
200,19900,False,1,50,array,adjList,30.416250228881836
200,19900,False,1,50,array,adjMatrix,36.79800033569336
210,21945,False,1,50,heap,adjList,21.658897399902344
210,21945,False,1,50,heap,adjMatrix,28.675079345703125
210,21945,False,1,50,array,adjList,38.83790969848633
210,21945,False,1,50,array,adjMatrix,44.732093811035156
220,24090,False,1,50,heap,adjList,22.907018661499023
220,24090,False,1,50,heap,adjMatrix,30.42006492614746
220,24090,False,1,50,array,adjList,39.15691375732422
220,24090,False,1,50,array,adjMatrix,46.623945236206055
230,26335,False,1,50,heap,adjList,28.384923934936523
230,26335,False,1,50,heap,adjMatrix,37.16874122619629
230,26335,False,1,50,array,adjList,46.452999114990234
230,26335,False,1,50,array,adjMatrix,53.021907806396484
240,28680,False,1,50,heap,adjList,35.28404235839844
240,28680,False,1,50,heap,adjMatrix,42.70792007446289
240,28680,False,1,50,array,adjList,49.67498779296875
240,28680,False,1,50,array,adjMatrix,58.08568000793457
250,31125,False,1,50,heap,adjList,32.22990036010742
250,31125,False,1,50,heap,adjMatrix,44.4948673248291
250,31125,False,1,50,array,adjList,48.98786544799805
250,31125,False,1,50,array,adjMatrix,58.84432792663574
